writeback_id,tap_id,tap_type_id,tap_class,target,artifact_ref,status,created_at,landed_at,reviewer_email,batched
WBK000322,TAP000480,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1522,merged,2026-05-24T12:14:00,2026-05-26T05:57:00,ptran@northharbor.health,true
WBK000323,TAP000481,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1523,merged,2026-05-21T18:00:00,2026-05-22T15:08:00,dpalmer@northharbor.health,true
WBK000324,TAP000482,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1524,open,2026-05-30T14:10:00,,dpalmer@northharbor.health,true
WBK000325,TAP000483,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1525,merged,2026-05-04T20:27:00,2026-05-05T00:47:00,mkeller@northharbor.health,true
WBK000326,TAP000484,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1526,merged,2026-05-31T15:16:00,2026-06-01T23:47:00,ptran@northharbor.health,true
WBK000327,TAP000485,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1527,merged,2026-05-07T11:50:00,2026-05-08T18:37:00,egarrido@northharbor.health,true
WBK000328,TAP000486,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1528,merged,2026-05-08T12:30:00,2026-05-09T05:50:00,mkeller@northharbor.health,true
WBK000329,TAP000487,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1529,merged,2026-05-13T14:21:00,2026-05-15T00:21:00,dpalmer@northharbor.health,true
WBK000330,TAP000488,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1530,merged,2026-05-30T15:04:00,2026-05-31T09:03:00,dpalmer@northharbor.health,true
WBK000331,TAP000489,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1531,merged,2026-05-11T13:21:00,2026-05-12T14:40:00,dpalmer@northharbor.health,true
WBK000332,TAP000490,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1532,merged,2026-05-03T12:46:00,2026-05-04T17:39:00,ptran@northharbor.health,true
WBK000333,TAP000491,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1533,open,2026-05-03T15:04:00,,hyusuf@northharbor.health,true
WBK000334,TAP000492,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1534,merged,2026-05-27T19:51:00,2026-05-29T14:25:00,mkeller@northharbor.health,true
WBK000335,TAP000494,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1535,merged,2026-05-23T19:19:00,2026-05-25T01:38:00,egarrido@northharbor.health,true
WBK000336,TAP000495,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1536,merged,2026-05-15T21:12:00,2026-05-16T22:54:00,hyusuf@northharbor.health,true
WBK000337,TAP000497,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1537,merged,2026-05-05T15:49:00,2026-05-06T09:37:00,egarrido@northharbor.health,true
WBK000338,TAP000499,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1538,merged,2026-05-25T13:25:00,2026-05-26T08:31:00,hyusuf@northharbor.health,true
WBK000339,TAP000500,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1539,merged,2026-05-10T16:27:00,2026-05-11T15:00:00,hyusuf@northharbor.health,true
WBK000340,TAP000501,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1540,merged,2026-05-13T17:23:00,2026-05-14T14:02:00,mkeller@northharbor.health,true
WBK000341,TAP000504,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1541,merged,2026-05-23T12:02:00,2026-05-23T23:03:00,hyusuf@northharbor.health,true
WBK000342,TAP000505,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1542,merged,2026-05-08T21:42:00,2026-05-09T17:30:00,egarrido@northharbor.health,true
WBK000343,TAP000506,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1543,merged,2026-05-19T22:06:00,2026-05-20T22:01:00,egarrido@northharbor.health,true
WBK000344,TAP000507,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1544,merged,2026-05-29T14:16:00,2026-05-30T13:09:00,mkeller@northharbor.health,true
WBK000345,TAP000508,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1545,open,2026-05-08T21:33:00,,dpalmer@northharbor.health,true
WBK000346,TAP000511,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1546,merged,2026-05-17T15:24:00,2026-05-17T19:05:00,ptran@northharbor.health,true
WBK000347,TAP000512,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1547,merged,2026-05-10T18:13:00,2026-05-10T22:47:00,ptran@northharbor.health,true
WBK000348,TAP000513,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1548,merged,2026-05-28T16:26:00,2026-05-30T05:11:00,ptran@northharbor.health,true
WBK000349,TAP000514,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1549,merged,2026-05-17T15:47:00,2026-05-19T08:49:00,egarrido@northharbor.health,true
WBK000350,TAP000515,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1550,merged,2026-05-12T20:52:00,2026-05-13T05:01:00,mkeller@northharbor.health,true
WBK000351,TAP000516,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1551,merged,2026-05-04T22:05:00,2026-05-06T04:41:00,ptran@northharbor.health,true
WBK000352,TAP000517,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1552,merged,2026-05-26T02:12:00,2026-05-26T19:23:00,swhitaker@northharbor.health,true
WBK000353,TAP000518,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1553,merged,2026-05-13T11:30:00,2026-05-15T03:12:00,mkeller@northharbor.health,true
WBK000354,TAP000519,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1554,merged,2026-05-31T13:34:00,2026-06-02T04:52:00,ptran@northharbor.health,true
WBK000355,TAP000521,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1555,merged,2026-05-26T16:16:00,2026-05-27T18:24:00,swhitaker@northharbor.health,true
WBK000356,TAP000524,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1556,merged,2026-05-24T12:16:00,2026-05-26T07:32:00,dpalmer@northharbor.health,true
WBK000357,TAP000525,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1557,merged,2026-05-13T14:35:00,2026-05-14T16:00:00,mkeller@northharbor.health,true
WBK000358,TAP000526,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1558,closed,2026-05-07T13:16:00,,ptran@northharbor.health,true
WBK000359,TAP000527,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1559,merged,2026-05-20T17:40:00,2026-05-22T11:30:00,ptran@northharbor.health,true
WBK000360,TAP000528,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1560,merged,2026-05-05T14:21:00,2026-05-06T09:14:00,egarrido@northharbor.health,true
WBK000361,TAP000531,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1561,merged,2026-05-22T17:17:00,2026-05-23T10:33:00,hyusuf@northharbor.health,true
WBK000362,TAP000532,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1562,merged,2026-05-21T01:04:00,2026-05-22T12:50:00,hyusuf@northharbor.health,true
WBK000363,TAP000533,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1563,merged,2026-05-26T11:02:00,2026-05-26T15:01:00,egarrido@northharbor.health,true
WBK000364,TAP000537,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1564,open,2026-05-29T20:44:00,,ptran@northharbor.health,true
WBK000365,TAP000538,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1565,merged,2026-05-19T12:58:00,2026-05-21T03:34:00,hyusuf@northharbor.health,true
WBK000366,TAP000539,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1566,merged,2026-05-11T18:39:00,2026-05-13T09:12:00,mkeller@northharbor.health,true
WBK000367,TAP000540,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1567,merged,2026-05-05T12:47:00,2026-05-06T09:18:00,dpalmer@northharbor.health,true
WBK000368,TAP000541,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1568,open,2026-05-01T14:36:00,,hyusuf@northharbor.health,true
WBK000369,TAP000543,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1569,merged,2026-05-20T01:20:00,2026-05-20T22:54:00,swhitaker@northharbor.health,true
WBK000370,TAP000544,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1570,merged,2026-05-06T21:38:00,2026-05-07T00:18:00,egarrido@northharbor.health,true
WBK000371,TAP000546,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1571,merged,2026-05-25T19:47:00,2026-05-27T00:00:00,dpalmer@northharbor.health,true
WBK000372,TAP000547,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1572,merged,2026-05-09T17:27:00,2026-05-10T07:11:00,mkeller@northharbor.health,true
WBK000373,TAP000548,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1573,merged,2026-05-06T19:55:00,2026-05-06T20:31:00,mkeller@northharbor.health,true
WBK000374,TAP000551,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1574,merged,2026-05-27T14:18:00,2026-05-27T16:55:00,mkeller@northharbor.health,true
WBK000375,TAP000552,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1575,merged,2026-05-22T17:23:00,2026-05-23T16:24:00,dpalmer@northharbor.health,true
WBK000376,TAP000553,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1576,merged,2026-05-03T13:27:00,2026-05-04T14:51:00,egarrido@northharbor.health,true
WBK000377,TAP000555,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1577,merged,2026-05-23T17:53:00,2026-05-24T15:04:00,mkeller@northharbor.health,true
WBK000378,TAP000556,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1578,merged,2026-05-18T18:12:00,2026-05-20T12:47:00,dpalmer@northharbor.health,true
WBK000379,TAP000559,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1579,merged,2026-05-26T13:18:00,2026-05-28T00:31:00,egarrido@northharbor.health,true
WBK000380,TAP000562,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1580,merged,2026-05-12T12:26:00,2026-05-13T01:23:00,dpalmer@northharbor.health,true
WBK000381,TAP000564,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1581,merged,2026-05-29T21:29:00,2026-05-31T13:02:00,egarrido@northharbor.health,true
WBK000382,TAP000565,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1582,merged,2026-05-21T00:57:00,2026-05-21T11:04:00,mkeller@northharbor.health,false
WBK000383,TAP000566,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1583,merged,2026-05-28T02:12:00,2026-05-29T17:36:00,egarrido@northharbor.health,false
WBK000384,TAP000567,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1584,merged,2026-05-12T05:34:00,2026-05-13T21:14:00,mkeller@northharbor.health,false
WBK000385,TAP000568,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1585,merged,2026-05-14T13:35:00,2026-05-15T21:28:00,dpalmer@northharbor.health,false
WBK000386,TAP000569,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1586,open,2026-05-08T08:03:00,,swhitaker@northharbor.health,false
WBK000387,TAP000570,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1587,merged,2026-06-01T09:44:00,2026-06-01T18:52:00,egarrido@northharbor.health,false
WBK000388,TAP000572,quality_measure_criteria,strategic,pull_request,northharbor/dbt-healthcare-analytics#1588,merged,2026-05-11T17:45:00,2026-05-13T04:14:00,dpalmer@northharbor.health,false
WBK000389,TAP000573,quality_measure_criteria,strategic,pull_request,northharbor/dbt-healthcare-analytics#1589,merged,2026-05-25T17:29:00,2026-05-26T13:10:00,mkeller@northharbor.health,false
WBK000390,TAP000574,quality_measure_criteria,strategic,pull_request,northharbor/dbt-healthcare-analytics#1590,merged,2026-05-16T17:42:00,2026-05-18T12:43:00,ptran@northharbor.health,false
WBK000391,TAP000575,quality_measure_criteria,strategic,pull_request,northharbor/dbt-healthcare-analytics#1591,merged,2026-05-13T15:35:00,2026-05-14T02:16:00,ptran@northharbor.health,false
WBK000392,TAP000576,denial_reason_classification,tactical,override_table,tapiq_overrides.denial_reason_category,applied,2026-06-13T11:56:00,2026-06-13T11:56:00,,true
WBK000393,TAP000577,denial_reason_classification,tactical,override_table,tapiq_overrides.denial_reason_category,applied,2026-06-01T10:50:00,2026-06-01T10:50:00,,true
WBK000394,TAP000578,denial_reason_classification,tactical,override_table,tapiq_overrides.denial_reason_category,applied,2026-06-17T13:57:00,2026-06-17T13:57:00,,true
WBK000395,TAP000580,denial_reason_classification,tactical,override_table,tapiq_overrides.denial_reason_category,applied,2026-06-28T15:54:00,2026-06-28T15:54:00,,true
WBK000396,TAP000582,denial_reason_classification,tactical,override_table,tapiq_overrides.denial_reason_category,applied,2026-06-28T13:23:00,2026-06-28T13:23:00,,true
WBK000397,TAP000583,denial_reason_classification,tactical,override_table,tapiq_overrides.denial_reason_category,applied,2026-06-20T14:18:00,2026-06-20T14:18:00,,true
WBK000398,TAP000585,denial_reason_classification,tactical,override_table,tapiq_overrides.denial_reason_category,applied,2026-06-20T15:06:00,2026-06-20T15:06:00,,true
WBK000399,TAP000586,encounter_type_mapping,tactical,override_table,tapiq_overrides.visit_type_map,applied,2026-06-24T16:09:00,2026-06-24T16:09:00,,true
WBK000400,TAP000587,encounter_type_mapping,tactical,override_table,tapiq_overrides.visit_type_map,applied,2026-06-12T13:43:00,2026-06-12T13:43:00,,true
WBK000401,TAP000588,encounter_type_mapping,tactical,override_table,tapiq_overrides.visit_type_map,applied,2026-06-29T15:31:00,2026-06-29T15:31:00,,true
WBK000402,TAP000589,encounter_type_mapping,tactical,override_table,tapiq_overrides.visit_type_map,applied,2026-06-09T17:07:00,2026-06-09T17:07:00,,true
WBK000403,TAP000592,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1603,closed,2026-06-09T17:37:00,,swhitaker@northharbor.health,true
WBK000404,TAP000596,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1604,merged,2026-06-24T07:47:00,2026-06-25T05:30:00,ptran@northharbor.health,true
WBK000405,TAP000598,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1605,merged,2026-06-06T18:49:00,2026-06-08T14:03:00,hyusuf@northharbor.health,true
WBK000406,TAP000601,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1606,closed,2026-06-27T20:56:00,,hyusuf@northharbor.health,true
WBK000407,TAP000602,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1607,merged,2026-06-27T12:45:00,2026-06-29T07:05:00,egarrido@northharbor.health,true
WBK000408,TAP000604,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1608,merged,2026-06-05T16:31:00,2026-06-05T22:49:00,swhitaker@northharbor.health,true
WBK000409,TAP000605,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1609,merged,2026-06-15T12:28:00,2026-06-16T14:43:00,dpalmer@northharbor.health,true
WBK000410,TAP000606,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1610,merged,2026-06-23T12:41:00,2026-06-23T15:12:00,egarrido@northharbor.health,true
WBK000411,TAP000609,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1611,merged,2026-06-15T13:52:00,2026-06-17T03:56:00,mkeller@northharbor.health,true
WBK000412,TAP000610,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1612,merged,2026-06-17T16:11:00,2026-06-19T01:17:00,mkeller@northharbor.health,true
WBK000413,TAP000611,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1613,merged,2026-06-01T20:43:00,2026-06-03T05:15:00,mkeller@northharbor.health,true
WBK000414,TAP000613,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1614,merged,2026-06-09T15:43:00,2026-06-10T08:46:00,hyusuf@northharbor.health,true
WBK000415,TAP000614,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1615,merged,2026-06-29T09:29:00,2026-06-30T14:32:00,dpalmer@northharbor.health,true
WBK000416,TAP000615,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1616,merged,2026-06-29T15:07:00,2026-06-30T12:14:00,hyusuf@northharbor.health,true
WBK000417,TAP000616,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1617,merged,2026-06-13T18:18:00,2026-06-15T07:25:00,swhitaker@northharbor.health,true
WBK000418,TAP000617,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1618,merged,2026-06-04T10:24:00,2026-06-04T20:39:00,dpalmer@northharbor.health,true
WBK000419,TAP000618,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1619,merged,2026-06-09T17:50:00,2026-06-10T12:25:00,swhitaker@northharbor.health,true
WBK000420,TAP000619,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1620,merged,2026-06-24T16:32:00,2026-06-26T09:30:00,mkeller@northharbor.health,true
WBK000421,TAP000620,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1621,merged,2026-06-25T23:00:00,2026-06-26T01:39:00,dpalmer@northharbor.health,true
WBK000422,TAP000621,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1622,merged,2026-06-27T15:57:00,2026-06-29T00:34:00,dpalmer@northharbor.health,true
WBK000423,TAP000622,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1623,merged,2026-06-26T19:40:00,2026-06-27T02:10:00,egarrido@northharbor.health,true
WBK000424,TAP000623,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1624,open,2026-06-29T12:30:00,,ptran@northharbor.health,true
WBK000425,TAP000624,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1625,closed,2026-06-30T21:05:00,,mkeller@northharbor.health,true
WBK000426,TAP000625,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1626,open,2026-06-21T14:41:00,,mkeller@northharbor.health,true
WBK000427,TAP000626,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1627,merged,2026-06-22T17:18:00,2026-06-23T07:38:00,mkeller@northharbor.health,true
WBK000428,TAP000628,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1628,merged,2026-06-07T17:20:00,2026-06-07T20:17:00,egarrido@northharbor.health,true
WBK000429,TAP000629,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1629,merged,2026-06-20T19:15:00,2026-06-21T10:26:00,hyusuf@northharbor.health,true
WBK000430,TAP000631,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1630,merged,2026-06-01T12:49:00,2026-06-02T23:28:00,mkeller@northharbor.health,true
WBK000431,TAP000633,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1631,open,2026-06-07T09:42:00,,swhitaker@northharbor.health,true
WBK000432,TAP000634,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1632,merged,2026-06-12T21:52:00,2026-06-13T05:19:00,egarrido@northharbor.health,true
WBK000433,TAP000635,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1633,open,2026-06-14T01:17:00,,egarrido@northharbor.health,true
WBK000434,TAP000636,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1634,merged,2026-06-08T16:29:00,2026-06-09T08:37:00,ptran@northharbor.health,true
WBK000435,TAP000638,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1635,merged,2026-06-14T16:50:00,2026-06-16T09:05:00,mkeller@northharbor.health,true
WBK000436,TAP000639,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1636,merged,2026-06-18T17:57:00,2026-06-19T00:54:00,swhitaker@northharbor.health,true
WBK000437,TAP000640,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1637,merged,2026-06-20T15:02:00,2026-06-21T08:37:00,ptran@northharbor.health,true
WBK000438,TAP000641,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1638,merged,2026-06-12T19:46:00,2026-06-13T03:25:00,mkeller@northharbor.health,true
WBK000439,TAP000642,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1639,merged,2026-06-23T19:00:00,2026-06-24T21:17:00,egarrido@northharbor.health,true
WBK000440,TAP000644,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1640,merged,2026-06-25T22:44:00,2026-06-26T21:17:00,ptran@northharbor.health,true
WBK000441,TAP000645,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1641,merged,2026-06-16T18:19:00,2026-06-17T18:12:00,hyusuf@northharbor.health,true
WBK000442,TAP000647,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1642,merged,2026-06-04T16:24:00,2026-06-06T10:09:00,egarrido@northharbor.health,true
WBK000443,TAP000649,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1643,merged,2026-06-23T12:50:00,2026-06-23T23:19:00,hyusuf@northharbor.health,true
WBK000444,TAP000650,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1644,merged,2026-06-19T18:26:00,2026-06-21T11:24:00,swhitaker@northharbor.health,true
WBK000445,TAP000651,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1645,merged,2026-06-18T14:03:00,2026-06-19T07:50:00,egarrido@northharbor.health,true
WBK000446,TAP000652,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1646,merged,2026-06-17T00:05:00,2026-06-18T00:42:00,dpalmer@northharbor.health,true
WBK000447,TAP000653,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1647,closed,2026-06-05T10:27:00,,dpalmer@northharbor.health,true
WBK000448,TAP000654,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1648,merged,2026-06-08T13:33:00,2026-06-09T02:33:00,egarrido@northharbor.health,true
WBK000449,TAP000655,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1649,merged,2026-06-17T11:16:00,2026-06-19T03:34:00,egarrido@northharbor.health,true
WBK000450,TAP000656,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1650,merged,2026-06-05T21:19:00,2026-06-05T23:30:00,ptran@northharbor.health,true
WBK000451,TAP000658,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1651,merged,2026-06-19T17:20:00,2026-06-21T08:55:00,hyusuf@northharbor.health,true
WBK000452,TAP000659,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1652,merged,2026-06-01T18:51:00,2026-06-02T22:05:00,swhitaker@northharbor.health,true
WBK000453,TAP000662,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1653,merged,2026-06-09T03:58:00,2026-06-10T10:09:00,swhitaker@northharbor.health,true
WBK000454,TAP000664,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1654,merged,2026-06-02T15:36:00,2026-06-04T03:01:00,ptran@northharbor.health,true
WBK000455,TAP000665,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1655,merged,2026-06-25T19:11:00,2026-06-26T13:59:00,hyusuf@northharbor.health,true
WBK000456,TAP000666,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1656,merged,2026-06-24T08:47:00,2026-06-25T11:40:00,dpalmer@northharbor.health,true
WBK000457,TAP000669,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1657,merged,2026-06-25T17:30:00,2026-06-27T09:34:00,ptran@northharbor.health,true
WBK000458,TAP000670,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1658,open,2026-06-22T16:39:00,,ptran@northharbor.health,true
WBK000459,TAP000671,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1659,merged,2026-06-03T19:23:00,2026-06-04T18:18:00,egarrido@northharbor.health,true
WBK000460,TAP000672,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1660,merged,2026-06-24T15:57:00,2026-06-26T05:45:00,dpalmer@northharbor.health,true
WBK000461,TAP000674,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1661,merged,2026-06-18T23:00:00,2026-06-20T07:44:00,egarrido@northharbor.health,true
WBK000462,TAP000675,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1662,merged,2026-06-17T13:21:00,2026-06-18T04:06:00,mkeller@northharbor.health,true
WBK000463,TAP000676,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1663,merged,2026-06-17T03:12:00,2026-06-17T10:38:00,egarrido@northharbor.health,true
WBK000464,TAP000677,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1664,open,2026-06-06T23:13:00,,swhitaker@northharbor.health,true
WBK000465,TAP000678,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1665,merged,2026-06-22T22:42:00,2026-06-24T06:44:00,swhitaker@northharbor.health,true
WBK000466,TAP000679,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1666,merged,2026-06-26T12:44:00,2026-06-27T10:00:00,hyusuf@northharbor.health,true
WBK000467,TAP000680,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1667,open,2026-06-11T16:45:00,,hyusuf@northharbor.health,true
WBK000468,TAP000681,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1668,merged,2026-06-14T16:05:00,2026-06-15T23:05:00,dpalmer@northharbor.health,true
WBK000469,TAP000682,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1669,merged,2026-06-26T20:21:00,2026-06-28T15:11:00,swhitaker@northharbor.health,true
WBK000470,TAP000683,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1670,merged,2026-06-25T12:03:00,2026-06-25T14:03:00,dpalmer@northharbor.health,true
WBK000471,TAP000685,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1671,merged,2026-06-12T14:34:00,2026-06-13T17:01:00,egarrido@northharbor.health,true
